Ayssi comensan las paraulas de Albucasim .	Thus begins the words of Albuçasis.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	When you treat the femoral vein with water as we have said in the previous treatment, and with what we have said about the divisions of diseases, and the treatment is not effective, and often because of the disease what we have said about the first cauterization with medicine or with fire does not help, it is necessary that you ignite the cauterizing knife until it is white-hot, since this signifies over the area of pain along the line of length from which most of the affliction comes, or what else it may be; and put your hand on one side for a moment and then strongly insert that into the artery and reach up to the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	However, it is necessary for you to be careful with the continuation of the mandible, which is responsible for mastication, and that the muscle (lacert) not be irritated and that the nerve which serves that one not become spasmodic.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	And if it is over the custody and caution of the blood flow from the artery that is being cauterized, because in its cauterization there is fear, and especially towards him who ignores what he does and has not studied or practiced; and leaves the operation on him at the beginning.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	And I will find in memory of the regimen for accidental bleeding from the artery according to its manner, in this place of this book.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	And if you see that this disease does not respond to this cauterization and the patient's body is tolerable, cauterize it in the middle of the head, just as we have recounted before, and cure the wound until it is healed.
E si voys, aministra le cauteri le qual havem dit en le capitol de streccio de arceria am cauteri havent dos cotels, e es milhor cauterizacio aquesta e mays conferent.	And if you see, administer the cauter that we have said in the chapter on strictio of artery with cauter having two horns (or blades), and it is a better cauterization for this one and more efficient.
Capitol .v.	It seems like we've reached the end of the text. The title "Capitol.v" suggests that there are other chapters or parts to this text, possibly a medical treatise on surgery or medicine. If you'd like to continue reading, I can try to help you find more information!
De cauterisacio de las dolors de aurelhas.	It seems we've moved on to a new chapter. The title "De cauterisacio de las dolors de aurelhas" translates to "On the Cauterization of Ear Pains". It appears to be a medical text discussing a surgical procedure for treating ear pain, possibly through cauterization or another form of treatment.
Quan en la aurelha ve dolor per freg e es curat am causas lacsativas e am l’autra curacio la qual he dita en la divisio, e no es remauguda la dolor, lahoras igneys le cauteri, e es aquest le qual ha nom puncta, del qual aquesta es la forma:	When pain occurs in the ear due to cold and is treated with cautery caused by sluggish humors and another cure which I mentioned earlier, and if the pain does not subside, then apply fire to the cautery, and this is what they call puncta, and this is its form:
E aprop puncta aprop la ignicio, e sia menat al enviro de tota la aurelha ayssi cum roda es revolguda, o en le circuit de quascuna essemps si la dolor es en quascuna.	And bring the cauter to the fire and hold it around the entire ear as a wheel is turned, or in the circuit of each part if the pain is in each place.
Alonga te am le cauteri de la razit de la aurelha pauc a pauc pus que aias senhat le loc am tenta.	Lengthen the cauter over the ear from the root outwards little by little until you have indicated the place that has been tested.
E si le cauteri de detz puntz en tota aurelha, e quays aquela, e aprop cura les locz entro que sian sanatz.	And if the cautery has burned 10 points on the entire ear, then it is that one, and apply cure to those places until they are healed.
Capitol .vi.	It seems we've reached the end of this text. The "Capitol.vi" suggests that this is chapter or section 6 in a larger work, possibly a medical treatise or book on surgery. If you'd like to continue with another snippet, feel free to share!
De cauterizacio de turtura.	It seems we've moved on to a new topic: "Of Cauterization of Turtures" (Turtura being an old term for a type of tumor or growth).
Turtura la qual es curada e am cauterizacio no es sino de las specias las quals veno per flecma, segon que havem dit en las divisios de las malautias.	The patient who is being treated with a poultice and cautery is suffering from an affliction caused by bad humors that enter the body through certain species of plants, according to what we have said in the sections on diseases.
Esquiva cauterizacio de la specia que endeve per siccacio o per spasme del nervi.	Avoid applying cauterization to the area where the condition is caused by dryness or spasm of the nerve.
Quan tu curas aquela specia de turtura am jerras e capipurgi e guarguarismes, e no comfereys la tua curacio, lahoras cove que tu cauterizas le malaute am tres cauteris: la i deves la razit de la aurelha, e·l segon un petit dejos le sieu templar, e le ters deves la conjunccio de doas labias.	When you cure that kind of abscess with herbs and capers and guargarmes, and your treatment doesn't take effect, the disease worsens and you must cauterize the patient in three places: one on the edge of the earlobe, another a little behind their temple, and the third at the junction of two lips.
