Ayssi comensan las paraulas de Albucasim .	Thus begins the words of Albuqasim.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	And I will bring to memory the regimen for bleeding in case of an arrow wound, according to their manner, in its proper place in this book.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	And if you see that the patient cannot withstand this cauterization and you see their body is tolerable, cauterize them on the middle of the head in the way we recounted, and cure the wound before it's healed.
E si voys, aministra le cauteri le qual havem dit en le capitol de streccio de arceria am cauteri havent dos cotels, e es milhor cauterizacio aquesta e mays conferent.	And if you see fit, administer the cauterization which we have said in the chapter on arrow wound with cauterizer having two cups, and this is better cauterization and more appropriate.
Capitol .v.	Chapter 5.
De cauterisacio de las dolors de aurelhas.	On the Cautionary Cauterization of Ear Ache Pain.
Quan en la aurelha ve dolor per freg e es curat am causas lacsativas e am l’autra curacio la qual he dita en la divisio, e no es remauguda la dolor, lahoras igneys le cauteri, e es aquest le qual ha nom puncta, del qual aquesta es la forma:	When in the ear there is pain from frost and it has been cured by removing the causative causes and with the other cure which I have mentioned in the section, and if the pain does not return, apply hot fire to the cauterizer, and this is the one called point, of which this is the shape:
E aprop puncta aprop la ignicio, e sia menat al enviro de tota la aurelha ayssi cum roda es revolguda, o en le circuit de quascuna essemps si la dolor es en quascuna.	And bring the point close to the fire and make it go around the entire ear like a wheel is turned, or in the circle of whatever example if the pain is in any part.
Alonga te am le cauteri de la razit de la aurelha pauc a pauc pus que aias senhat le loc am tenta.	Lengthen yourself with the cauterizer along the root of the ear, little by little, as you have signaled the place where you tried.
E si le cauteri de detz puntz en tota aurelha, e quays aquela, e aprop cura les locz entro que sian sanatz.	And if the cauterizer has made five points in all the ear, and those are well done, approach to cure the places within until they are healed.
Capitol .vi.	Chapter 6.
De cauterizacio de turtura.	On the Cauterization of Scalds (or Burns).
Turtura la qual es curada e am cauterizacio no es sino de las specias las quals veno per flecma, segon que havem dit en las divisios de las malautias.	A scald that is cured by cauterization is only of the species which come through phlegm, according to what we have said in the sections on diseases.
Esquiva cauterizacio de la specia que endeve per siccacio o per spasme del nervi.	Avoid cauterization of the species that dry out or are caused by spasm of the nerve.
Quan tu curas aquela specia de turtura am jerras e capipurgi e guarguarismes, e no comfereys la tua curacio, lahoras cove que tu cauterizas le malaute am tres cauteris: la i deves la razit de la aurelha, e·l segon un petit dejos le sieu templar, e le ters deves la conjunccio de doas labias.	When you cure that kind of scald with yellow and greenish spots and don't confirm your cure, immediately cover the patient so that you cauterize them with three cauterizers: one on the root of the ear, the second a little below their temple, and the third at the conjunction of two lips.
E pausa lo tieu cauteri per le contrari de la partida malauta, quar mollificacio no ve sino en la partida que apar sana.	And pause your cauterizer in the opposite direction to the movement of the diseased part, because soothing only occurs on the part that appears to be healthy.
E la forma de cauterisacio es que cauterizas aquel am le cauteri en le dreyt de la extremitat de la aurelha pus sobirana un petit sobre le corn del cap, e en le templar autre, la longuesa del qual sia segon la longitut del dit pous, e depausa la tua ma am cauteri entro que sia comburida la quantitat de la maytat de la specitut de la codena.	And the form of cauterization is that you cauterize it with the cauterizer in a straight line from the top of the ear towards the head, one on the crown of the head slightly above the ear, and the other on the temple, the length of which should be according to the length of the finger, and place your hand with the cauterizer inside until the quantity of half of the thickness of the cord is burned.
E aquesta es la forma del cauteri, e es specia del cutellari, la forma del qual es denant mesa.	And this is the form of the cauterizer, and it's a type of cutellar, the shape of which is flat like a table.
Mays empero pus subtil es que aquel un pauc ayssi co vesas; e cove que cotel en lu de superflua groceza un pauc.	However, even more subtle is that it should be a bit thinner than what you see, and cover up the place of excessive sharpness with a little bit.
E aprop cura le loc am aquo que es denant procezit entro que sia sanat.	And approach to cure the place with water that is before processed until it is healed.
Capitol .vii.	Chapter 7.
De cauterizacio de apoplextia antiqua.	On the Cauterization of Ancient Apoplexy (or Stroke).
Quan apoplextia es antiquada e curas aquela am aquo que havem dit e no confereys la tua medicacio e le malaute no ha febre, lahoras cauteriza aquel am quatre cauteris: sobre totz les corn del sieu cap; e am cauteri e le mieg loc del cap, ayssi cum havem dit; e am cauteri en le coguot.	When the apoplexy is old and you cure it with water as we have said and do not confirm your medication and the patient does not have a fever, immediately cauterize them with four cauterizers: on top of all four corners of their head; and with one cauterizer in the middle of the head, just like we have said; and with another one on the nape.
