Ayssi comensan las paraulas de Albucasim .	Ayssi comensan las paraulas de Albucasim .
E si voys, aministra le cauteri le qual havem dit en le capitol de streccio de arceria am cauteri havent dos cotels, e es milhor cauterizacio aquesta e mays conferent.	And if you proceed with the use of the cautery as we mentioned in the chapter on stretching and archery, having two coals for the cautery, this is a better and more suitable type of cauterization.
Capitol .v.	Chapter 5: On treating wounds by suturing with stitches and using caustic substances for cure.
De cauterisacio de las dolors de aurelhas.	On the cauterization of ear pain.
Quan en la aurelha ve dolor per freg e es curat am causas lacsativas e am l’autra curacio la qual he dita en la divisio, e no es remauguda la dolor, lahoras igneys le cauteri, e es aquest le qual ha nom puncta, del qual aquesta es la forma:	When there is pain in the ear due to humidity and it is treated with laxative substances and other remedies as mentioned before, but the pain persists, use the cautery, which is called 'punctual', and this is its shape:" (likely followed by a drawing or description of the tool).
E aprop puncta aprop la ignicio, e sia menat al enviro de tota la aurelha ayssi cum roda es revolguda, o en le circuit de quascuna essemps si la dolor es en quascuna.	Then you puncture with the ignited [cautery], and it should be moved around the entire ear as if a wheel is turning, or along each quarter if the pain is in any specific area.
Alonga te am le cauteri de la razit de la aurelha pauc a pauc pus que aias senhat le loc am tenta.	Along the root of the ear, slowly with the cautery once you have marked the spot.
E si le cauteri de detz puntz en tota aurelha, e quays aquela, e aprop cura les locz entro que sian sanatz.	If the ten-point cautery is used on the entire ear, remove it, and then treat those areas until they are healed.
Capitol .vi.	Capitol vi.:
De cauterizacio de turtura.	De cauterizacio de turtura.
Turtura la qual es curada e am cauterizacio no es sino de las specias las quals veno per flecma, segon que havem dit en las divisios de las malautias.	Turtura la qual es curada e am cauterizacio no es sino de las specias las quals veno per flecma, segon que havem dit en las divisios de las malautias.
Esquiva cauterizacio de la specia que endeve per siccacio o per spasme del nervi.	Esquiva cauterizacio de la specia that endeve per siccacio or per spasme del nervi." 
Quan tu curas aquela specia de turtura am jerras e capipurgi e guarguarismes, e no comfereys la tua curacio, lahoras cove que tu cauterizas le malaute am tres cauteris: la i deves la razit de la aurelha, e·l segon un petit dejos le sieu templar, e le ters deves la conjunccio de doas labias.	When you treat this type of torture with blisters and rinsing/cleansing, and your treatment is not effective, then it's appropriate to cauterize the patient with three cauteries: the first should be on their earlobe, the second just below their temple, and the third at the juncture of two lips.
E pausa lo tieu cauteri per le contrari de la partida malauta, quar mollificacio no ve sino en la partida que apar sana.	Place your cautery on the opposite side of the affected area, as softening/healing occurs only in the seemingly healthy part.
E la forma de cauterisacio es que cauterizas aquel am le cauteri en le dreyt de la extremitat de la aurelha pus sobirana un petit sobre le corn del cap, e en le templar autre, la longuesa del qual sia segon la longitut del dit pous, e depausa la tua ma am cauteri entro que sia comburida la quantitat de la maytat de la specitut de la codena.	The method of cauterization is to use the cautery directly on the outer edge of the earlobe just above the tip of the ear, and another one below the temple; the length should be according to the length of your index finger, and you keep your hand with the cautery in place until half a link's thickness is burned.
E aquesta es la forma del cauteri, e es specia del cutellari, la forma del qual es denant mesa.	This is the shape of the cautery, which is similar to that of a knife; its front side is flat/smooth.
Mays empero pus subtil es que aquel un pauc ayssi co vesas; e cove que cotel en lu de superflua groceza un pauc.	However, it's more precise if you sharpen this one a bit so that its blade is slightly thinner than the veins/arteries; and make sure to hone its superfluously thick part just a little.
E aprop cura le loc am aquo que es denant procezit entro que sia sanat.	Then treat the wound with something that proceeds from your own body before it is completely healed.
Capitol .vii.	This seems to be referring to chapter 7 in the treatise, which may provide further context for the medical practices being described. Is there any specific information you wish to extract from this chapter or would you like me to continue translating?
De cauterizacio de apoplextia antiqua.	On the cauterization of old stroke." 
Quan apoplextia es antiquada e curas aquela am aquo que havem dit e no confereys la tua medicacio e le malaute no ha febre, lahoras cauteriza aquel am quatre cauteris: sobre totz les corn del sieu cap; e am cauteri e le mieg loc del cap, ayssi cum havem dit; e am cauteri en le coguot.	Here is the translation of the provided text and first source sentence into English: 
E la manieyra del cauteri es fayta segon que es desus dit.	And the method of using the cautery is done as previously mentioned.
E ja es cauterizat sobre la boca del estomac; e es mays derier; e aprop sia curat am aquo que procezeys.	It has already been cauterized over the mouth of the stomach, and it is better afterward; now treat it with something that helps heal.
Capitol .viii.	Chapter 5.
De cauterizacio de obblivio fayta per flacma.	Regarding the cauterization of the skull done with flame.
Cove que sian donatz al malaute en le comensament jerras grans e pilulas le servel mondificantz.	Let be given to the patient in the beginning large goblets and pills of the world-changing medicine.
E aprop ras le cap tot del malaute e pausa sus le coguot de lu emplaustre de cetre descrit en le tractat dels emplastres.	Then shave the entire head of the patient and place on their skull the plaster described in the treatise of plasters.
