Ayssi comensan las paraulas de Albucasim .	 "Thus begin the words of Avicenna.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	 And if from this illness the patient does not benefit from this cautery and you see that the patient's body is able to tolerate it, then cauterize them in the middle of the head as we have described, and treat the wound until it is healed.
E si voys, aministra le cauteri le qual havem dit en le capitol de streccio de arceria am cauteri havent dos cotels, e es milhor cauterizacio aquesta e mays conferent.	 And if you see, administer the cautery that we mentioned in the chapter on archery with cautery having two blades, and this is a better and more beneficial cauterization.
Capitol .v.	 Chapter 5
De cauterisacio de las dolors de aurelhas.	 On the Cauterization of Earache.
Quan en la aurelha ve dolor per freg e es curat am causas lacsativas e am l’autra curacio la qual he dita en la divisio, e no es remauguda la dolor, lahoras igneys le cauteri, e es aquest le qual ha nom puncta, del qual aquesta es la forma:	 When there is pain in the ear due to cold and it is treated with laxatives and other treatments that I have mentioned earlier, but the pain does not go away, then apply heat to the cautery. This type of cautery is called "punctum," and its form is as follows:
E aprop puncta aprop la ignicio, e sia menat al enviro de tota la aurelha ayssi cum roda es revolguda, o en le circuit de quascuna essemps si la dolor es en quascuna.	 And then pierce near the heat source, and guide it around the entire ear like a wheel that is turning, or around each part of the ear if the pain is in a specific part.
Alonga te am le cauteri de la razit de la aurelha pauc a pauc pus que aias senhat le loc am tenta.	 Approach with the cautery from behind the ear, little by little, until you feel the spot with your finger.
E si le cauteri de detz puntz en tota aurelha, e quays aquela, e aprop cura les locz entro que sian sanatz.	 And if the cautery of those points is done on the entire ear and it heals, then also treat the spots until they are healed.
Capitol .vi.	 Chapter 6
De cauterizacio de turtura.	 On the Cautery of Torture
Turtura la qual es curada e am cauterizacio no es sino de las specias las quals veno per flecma, segon que havem dit en las divisios de las malautias.	 Torture that is healed and cauterized is not only due to the species that come from phlegm, as we have said in the divisions of diseases.
Esquiva cauterizacio de la specia que endeve per siccacio o per spasme del nervi.	 Avoid cauterization of the species that cause dryness or nerve spasm.
Quan tu curas aquela specia de turtura am jerras e capipurgi e guarguarismes, e no comfereys la tua curacio, lahoras cove que tu cauterizas le malaute am tres cauteris: la i deves la razit de la aurelha, e·l segon un petit dejos le sieu templar, e le ters deves la conjunccio de doas labias.	 When you treat that species of torture with jars and purgatives and gargles, and your treatment does not succeed, then it is necessary for you to cauterize the patient with three cauteries: one at the root of the ear, the second a little below its temple, and the third at the junction of two lips.
E pausa lo tieu cauteri per le contrari de la partida malauta, quar mollificacio no ve sino en la partida que apar sana.	 And place your cautery in opposition to the afflicted area, for softening occurs only in the region that appears healthy.
E la forma de cauterisacio es que cauterizas aquel am le cauteri en le dreyt de la extremitat de la aurelha pus sobirana un petit sobre le corn del cap, e en le templar autre, la longuesa del qual sia segon la longitut del dit pous, e depausa la tua ma am cauteri entro que sia comburida la quantitat de la maytat de la specitut de la codena.	 And the way to perform the cautery is to cauterize it with a cautery at the right end of the ear, slightly above the horn of the head, and another on the temple, whose length should be according to the length of the little finger, and hold your hand with the cautery until the amount of half the thread is burned.
E aquesta es la forma del cauteri, e es specia del cutellari, la forma del qual es denant mesa.	 And this is the form of the cautery, which is a species of the knife, the shape of which is before you (or the table).
Mays empero pus subtil es que aquel un pauc ayssi co vesas; e cove que cotel en lu de superflua groceza un pauc.	 But however, it is more delicate than that one a little bit like bladders; and it is necessary that the blade in it lacks some of its excess thickness.
E aprop cura le loc am aquo que es denant procezit entro que sia sanat.	 Then care for the area with water that has been processed ahead of time until it is healed.
Capitol .vii.	 Chapter VII.
De cauterizacio de apoplextia antiqua.	 On the Cauterization of Old Apoplexy.
Quan apoplextia es antiquada e curas aquela am aquo que havem dit e no confereys la tua medicacio e le malaute no ha febre, lahoras cauteriza aquel am quatre cauteris: sobre totz les corn del sieu cap; e am cauteri e le mieg loc del cap, ayssi cum havem dit; e am cauteri en le coguot.	 When apoplexy is old and you treat it with the water we have mentioned and the patient does not have a fever, then cauterize them with four cauteries: on all the corners of their head; and with a cautery in the middle of the head, as we have said; and with a cautery in the nape.
E la manieyra del cauteri es fayta segon que es desus dit.	 And the manner of the cautery is made according to what has been said above.
E ja es cauterizat sobre la boca del estomac; e es mays derier; e aprop sia curat am aquo que procezeys.	 And it has already been cauterized on the mouth of the stomach; and it is even more urgent; and then it should be treated with processed water.
Capitol .viii.	 Chapter VIII
De cauterizacio de obblivio fayta per flacma.	 On the Cauterization of Forgetfulness caused by a Flame.
Cove que sian donatz al malaute en le comensament jerras grans e pilulas le servel mondificantz.	 It is necessary that large cups and purifying pills be given to the patient at the beginning.
E aprop ras le cap tot del malaute e pausa sus le coguot de lu emplaustre de cetre descrit en le tractat dels emplastres.	 And next, shave the entire head of the patient and place on his temples the plaster made from wax as described in the treatise on plasters.
