Ayssi comensan las paraulas de Albucasim .	 "Thus begin the words of Avicenna.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	 And if it is on the caution and care of the flow of blood from the artery that has been cut, because in its cutting there is fear, and especially for those who do not know what they are doing and are not skilled or practiced; leave this operation at first.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	 And I will come with the memory of the treatment for the flow of blood due to an archery injury according to its manner in its place in this book.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	 And if you see that this illness does not cease with this cautery and the body of the patient is tolerable, cauterize him in the middle of the head as we have described, and care for the wound until it is healed.
E si voys, aministra le cauteri le qual havem dit en le capitol de streccio de arceria am cauteri havent dos cotels, e es milhor cauterizacio aquesta e mays conferent.	 And if you see, administer the cautery which we said in the chapter on archery wounds with two pointed irons, and this is a better and more effective cauterization.
Capitol .v.	 Chapter 5
De cauterisacio de las dolors de aurelhas.	 Of the cauterization for earaches
Quan en la aurelha ve dolor per freg e es curat am causas lacsativas e am l’autra curacio la qual he dita en la divisio, e no es remauguda la dolor, lahoras igneys le cauteri, e es aquest le qual ha nom puncta, del qual aquesta es la forma:	 When there is pain in the ear due to cold and it is not cured with purgative treatments or other treatments mentioned in the division, then apply the cautery, which is called "point," and this is its shape:
E aprop puncta aprop la ignicio, e sia menat al enviro de tota la aurelha ayssi cum roda es revolguda, o en le circuit de quascuna essemps si la dolor es en quascuna.	 And then apply the point close to the fire, and it should be held around the entire ear like a wheel in rotation, or around each area if the pain is in any one area.
Alonga te am le cauteri de la razit de la aurelha pauc a pauc pus que aias senhat le loc am tenta.	 Approach with the cautery of the edge of the ear little by little, more than you have the sensation of the place with your finger.
E si le cauteri de detz puntz en tota aurelha, e quays aquela, e aprop cura les locz entro que sian sanatz.	 And if you make points with this cautery on the entire ear, then remove it, and afterwards cure the area until it is healed.
Capitol .vi.	 Chapter 6
De cauterizacio de turtura.	 On Cauterization of Warts.
Turtura la qual es curada e am cauterizacio no es sino de las specias las quals veno per flecma, segon que havem dit en las divisios de las malautias.	 Warts that are cured with cauterization are not due to the humors that come through phlegm, as we have said in the divisions of diseases.
Esquiva cauterizacio de la specia que endeve per siccacio o per spasme del nervi.	 Avoid cauterization for the condition caused by dryness or nervous spasm.
Quan tu curas aquela specia de turtura am jerras e capipurgi e guarguarismes, e no comfereys la tua curacio, lahoras cove que tu cauterizas le malaute am tres cauteris: la i deves la razit de la aurelha, e·l segon un petit dejos le sieu templar, e le ters deves la conjunccio de doas labias.	 When you cure this type of wart with plasters and purgatives and gargles, and your treatment is not successful, then it is necessary to cauterize the patient with three cauteries: one should be at the root of the ear, the second a little below its temple, and the third at the junction of the two lips.
E pausa lo tieu cauteri per le contrari de la partida malauta, quar mollificacio no ve sino en la partida que apar sana.	 Place your cautery in the opposite direction of the affected part, for softening only occurs in the part that appears healthy.
E la forma de cauterisacio es que cauterizas aquel am le cauteri en le dreyt de la extremitat de la aurelha pus sobirana un petit sobre le corn del cap, e en le templar autre, la longuesa del qual sia segon la longitut del dit pous, e depausa la tua ma am cauteri entro que sia comburida la quantitat de la maytat de la specitut de la codena.	 The method of cauterization is as follows: you should cauterize with the cautery at the top right of the ear's extremity, slightly above the hairline on the head, and another one in the temple, whose length should be equal to that of the thumb. Hold the cautery until half the thickness of the tip of a reed is burned off.
E aquesta es la forma del cauteri, e es specia del cutellari, la forma del qual es denant mesa.	 And this is the shape of the cautery, which is similar to that of the knife, the shape of which is in front of the table.
Mays empero pus subtil es que aquel un pauc ayssi co vesas; e cove que cotel en lu de superflua groceza un pauc.	 But it is more subtle than that one, a bit like veins; and it is necessary to cut off some of its excessive roughness.
E aprop cura le loc am aquo que es denant procezit entro que sia sanat.	 Then care for the area with water that has been processed beforehand until it is healed.
Capitol .vii.	 Chapter VII.
De cauterizacio de apoplextia antiqua.	 On cauterizing ancient apoplexy.
Quan apoplextia es antiquada e curas aquela am aquo que havem dit e no confereys la tua medicacio e le malaute no ha febre, lahoras cauteriza aquel am quatre cauteris: sobre totz les corn del sieu cap; e am cauteri e le mieg loc del cap, ayssi cum havem dit; e am cauteri en le coguot.	 When apoplexy is old and you treat it with the water we have mentioned and the patient does not have a fever, then cauterize him with four cauteries: on all four corners of his head; and with a cautery in the middle of the head, as we have said; and with a cautery in the nape.
E la manieyra del cauteri es fayta segon que es desus dit.	 And the manner of the cautery is made according to what has been said above.
E ja es cauterizat sobre la boca del estomac; e es mays derier; e aprop sia curat am aquo que procezeys.	 And he has already been cauterized on the opening of the stomach; and it is worse now; and then he should be treated with processed water.
