Ayssi comensan las paraulas de Albucasim .	And now begins the words of Albucasis.
E si voys, aministra le cauteri le qual havem dit en le capitol de streccio de arceria am cauteri havent dos cotels, e es milhor cauterizacio aquesta e mays conferent.	And if you see, administer the cautery that we have said in the chapter of strangulation of the artery with two points, and this is the best cauterization and more conforming.
Capitol .v.	Chapter 5
De cauterisacio de las dolors de aurelhas.	On the cauterization of gout pain in the joints.
Quan en la aurelha ve dolor per freg e es curat am causas lacsativas e am l’autra curacio la qual he dita en la divisio, e no es remauguda la dolor, lahoras igneys le cauteri, e es aquest le qual ha nom puncta, del qual aquesta es la forma:	When pain is felt in the joint due to cold humors and has been treated with active causes and other treatments as mentioned in the previous section, and the pain does not subside, then use the cautery, and this is the one without points, of which this is the form:
E aprop puncta aprop la ignicio, e sia menat al enviro de tota la aurelha ayssi cum roda es revolguda, o en le circuit de quascuna essemps si la dolor es en quascuna.	And then bring the point close to the heat, and it should be moved around the entire joint as if it were turned, or in the circuit of each one if the pain is in each one.
Alonga te am le cauteri de la razit de la aurelha pauc a pauc pus que aias senhat le loc am tenta.	While holding the cautery, slowly move it along the edge of the joint as if you were touching it gently.
E si le cauteri de detz puntz en tota aurelha, e quays aquela, e aprop cura les locz entro que sian sanatz.	And if the pointed cautery is used in all joints, and it is felt, then cure the places before they become healthy again.
Capitol .vi.	Chapter 6
De cauterizacio de turtura.	On the cauterization of torture.
Turtura la qual es curada e am cauterizacio no es sino de las specias las quals veno per flecma, segon que havem dit en las divisios de las malautias.	Torture that is cured and cannot be treated with other than the specific remedies that come from flexibility, as we have mentioned in the sections of diseases.
Esquiva cauterizacio de la specia que endeve per siccacio o per spasme del nervi.	Avoid cauterization of the specific area due to dryness or spasm of the nerves.
Quan tu curas aquela specia de turtura am jerras e capipurgi e guarguarismes, e no comfereys la tua curacio, lahoras cove que tu cauterizas le malaute am tres cauteris: la i deves la razit de la aurelha, e·l segon un petit dejos le sieu templar, e le ters deves la conjunccio de doas labias.	When you treat that area of torture with jewels and capipurgi and guarguarismes, and do not compare your treatment, then you should cauterize the patient with three cautery points: the first at the golden ratio, the second slightly below their temple, and the third at the conjunction of two lips.
E pausa lo tieu cauteri per le contrari de la partida malauta, quar mollificacio no ve sino en la partida que apar sana.	And place your cautery in the opposite direction of the affected area, as softening only occurs in the healthy part.
E la forma de cauterisacio es que cauterizas aquel am le cauteri en le dreyt de la extremitat de la aurelha pus sobirana un petit sobre le corn del cap, e en le templar autre, la longuesa del qual sia segon la longitut del dit pous, e depausa la tua ma am cauteri entro que sia comburida la quantitat de la maytat de la specitut de la codena.	The form of cauterization is that you cauterize that area with the cautery in the direction of the golden ratio, a small one on the tip of the nose, another on the temple, the longest of which should be second to the length of the first, and place your hand over the cautery until the quantity of the majority of the specific part of the codex is burned.
E aquesta es la forma del cauteri, e es specia del cutellari, la forma del qual es denant mesa.	And this is the form of the cautery, and it is a specific tool for the butcher, the shape of which is given in the table.
Mays empero pus subtil es que aquel un pauc ayssi co vesas; e cove que cotel en lu de superflua groceza un pauc.	May it however be more subtle than that one has a few days ago; and cover the area with a cloth to prevent excessive greasiness.
E aprop cura le loc am aquo que es denant procezit entro que sia sanat.	And then care for the area with that which is given as a process until it is healed.
Capitol .vii.	Chapter VII.
De cauterizacio de apoplextia antiqua.	Of the cautery for ancient apoplexy.
Quan apoplextia es antiquada e curas aquela am aquo que havem dit e no confereys la tua medicacio e le malaute no ha febre, lahoras cauteriza aquel am quatre cauteris: sobre totz les corn del sieu cap; e am cauteri e le mieg loc del cap, ayssi cum havem dit; e am cauteri en le coguot.	When apoplexy is ancient and cured with that which we have said, and does not affect your medication or the patient's temperature, then cauterize that area with four cautery: on all the hairs of his head; and with a cauterizing instrument, as we have said; and cauterize in the crown.
E la manieyra del cauteri es fayta segon que es desus dit.	And the method of the cautery is made according to what has been said.
E ja es cauterizat sobre la boca del estomac; e es mays derier; e aprop sia curat am aquo que procezeys.	And it has already been cauterized on the mouth of the stomach; and more behind; and then care for that which has been processed.
Capitol .viii.	Chapter VIII.
De cauterizacio de obblivio fayta per flacma.	Of the cautery for forgetfulness caused by a pimple.
Cove que sian donatz al malaute en le comensament jerras grans e pilulas le servel mondificantz.	When giving medicine to the patient at the beginning, give them large, strong pills and let them chew on them.
E aprop ras le cap tot del malaute e pausa sus le coguot de lu emplaustre de cetre descrit en le tractat dels emplastres.	Then shave the entire head of the patient and place a poultice made according to the description in the treatise on the wound.
E pausa aquel alcunas veguadas, quar aquel es manieyra de cauteri.	Then place some bandages on it, which is the use of cautery.
