Ayssi comensan las paraulas de Albucasim .	And now begins the words of Albucasis.
Quan en la aurelha ve dolor per freg e es curat am causas lacsativas e am l’autra curacio la qual he dita en la divisio, e no es remauguda la dolor, lahoras igneys le cauteri, e es aquest le qual ha nom puncta, del qual aquesta es la forma:	When there is pain in the big toe due to cold and it is cured by removing the causes or the other cure mentioned in the previous section, and the pain does not return, then apply the cautery, and this is the one that has no point, of which this is the form:
E aprop puncta aprop la ignicio, e sia menat al enviro de tota la aurelha ayssi cum roda es revolguda, o en le circuit de quascuna essemps si la dolor es en quascuna.	Then approach the point to the heat of the cautery, and place it around the entire big toe as if it were rotated, or in the circuit of each one if the pain is in each one.
Alonga te am le cauteri de la razit de la aurelha pauc a pauc pus que aias senhat le loc am tenta.	With the cautery, carefully approach the edge of the big toe little by little until you have reached the place without harming the area.
E si le cauteri de detz puntz en tota aurelha, e quays aquela, e aprop cura les locz entro que sian sanatz.	And if the cautery of the point is in the entire big toe, and you have reached it, then quickly treat the places until they are healed.
Capitol .vi.	Chapter 6.
De cauterizacio de turtura.	Of the cauterization of torture.
Turtura la qual es curada e am cauterizacio no es sino de las specias las quals veno per flecma, segon que havem dit en las divisios de las malautias.	Torture, which is cured and can only be treated by the specific means that come from flexion, as we have said in the sections of diseases.
Esquiva cauterizacio de la specia que endeve per siccacio o per spasme del nervi.	Avoid cauterization of the affected area due to dryness or spasms of the nerves.
Quan tu curas aquela specia de turtura am jerras e capipurgi e guarguarismes, e no comfereys la tua curacio, lahoras cove que tu cauterizas le malaute am tres cauteris: la i deves la razit de la aurelha, e·l segon un petit dejos le sieu templar, e le ters deves la conjunccio de doas labias.	When you treat that area of torture with jerras and capipurgi and guarguarismes, and do not compare your treatment, then you should cauterize the patient with three cauteries: the first from the golden needle, the second a little below the temple, and the third at the conjunction of two lips.
E pausa lo tieu cauteri per le contrari de la partida malauta, quar mollificacio no ve sino en la partida que apar sana.	And place your hand on the opposite side of the affected area, as softening only occurs in the healthy part.
E la forma de cauterisacio es que cauterizas aquel am le cauteri en le dreyt de la extremitat de la aurelha pus sobirana un petit sobre le corn del cap, e en le templar autre, la longuesa del qual sia segon la longitut del dit pous, e depausa la tua ma am cauteri entro que sia comburida la quantitat de la maytat de la specitut de la codena.	The form of cauterization is that you cauterize that area with the cauteri in the right side of the golden needle, a little above the corn on the cap, and in the temple another, the longest of which should be second to the length of the said point, and place your hand over the cauteri until the quantity of the majority of the species of the codex is burned.
E aquesta es la forma del cauteri, e es specia del cutellari, la forma del qual es denant mesa.	And this is the form of the cauteri, and it is specific to the cutellari, the form of which is given in the table.
Mays empero pus subtil es que aquel un pauc ayssi co vesas; e cove que cotel en lu de superflua groceza un pauc.	May it be remembered that there is a certain remedy for this; and cover the affected area with a cloth to prevent excessive waste.
E aprop cura le loc am aquo que es denant procezit entro que sia sanat.	Then care for the affected area with the remedy until it is healed.
Capitol .vii.	Chapter VII.
De cauterizacio de apoplextia antiqua.	Of the ancient cauterization of apoplexy.
Quan apoplextia es antiquada e curas aquela am aquo que havem dit e no confereys la tua medicacio e le malaute no ha febre, lahoras cauteriza aquel am quatre cauteris: sobre totz les corn del sieu cap; e am cauteri e le mieg loc del cap, ayssi cum havem dit; e am cauteri en le coguot.	When apoplexy is ancient and is treated with the remedy we have mentioned, and the patient does not have fever, then cauterize that area with four cautery irons: over all the bones of the head; and with the cautery iron, on the temple, as we have said; and with the cautery iron in the groin.
E la manieyra del cauteri es fayta segon que es desus dit.	And the method of using the cautery is done as described above.
E ja es cauterizat sobre la boca del estomac; e es mays derier; e aprop sia curat am aquo que procezeys.	And it has already been cauterized on the mouth of the stomach; and it is deeper; and then care for the affected area with the remedy as it progresses.
Capitol .viii.	Chapter VIII.
De cauterizacio de obblivio fayta per flacma.	Of the cauterization of memory loss caused by a blow.
Cove que sian donatz al malaute en le comensament jerras grans e pilulas le servel mondificantz.	Gave large and round pills to the patient at the beginning of the treatment.
E aprop ras le cap tot del malaute e pausa sus le coguot de lu emplaustre de cetre descrit en le tractat dels emplastres.	And then remove the entire cap from the patient and place it on the area described in this treatise about plasters.
E pausa aquel alcunas veguadas, quar aquel es manieyra de cauteri.	And then place some cold compresses, which are made of cautery.
E fay aquo segon aquel meteys orde le qual ja he dit.	Do the same as the previous method that was mentioned.
E donc si per aqueles sanat bo es; e sino, lahoras fay a lu tres cauteris en la deriera partida de sieu cap, les quals sian deysendentz de la partida pus sobirana del cap entro a la partida pus dejos del col.	And if those remedies are effective; and if not, then make three pointed cautery marks on the back part of his head, which should be placed from the most inner part of the head to the most outer part of the head.
