Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Avicenna.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	And if you find that this malady does not respond to the cautery and see that the patient's condition is tolerable, apply the cautery in the middle part of the head as we have mentioned, and treat the wound until it is healed.
E si voys, aministra le cauteri le qual havem dit en le capitol de streccio de arceria am cauteri havent dos cotels, e es milhor cauterizacio aquesta e mays conferent.	And if you see, apply the cautery as we have said in the chapter on tightening the bowstring with cauteries that have two blades; this is the better and more effective cauterization.
Capitol .v.	**Chapter on Gout**
De cauterisacio de las dolors de aurelhas.	On the treatment of ear pain.
Quan en la aurelha ve dolor per freg e es curat am causas lacsativas e am l’autra curacio la qual he dita en la divisio, e no es remauguda la dolor, lahoras igneys le cauteri, e es aquest le qual ha nom puncta, del qual aquesta es la forma:	When ear pain is caused by a foreign body and is treated with cleansing and other remedies as mentioned in the previous sections, and if the pain persists, apply heat with a cautery, which is known as a "puncta," shaped as follows:
E aprop puncta aprop la ignicio, e sia menat al enviro de tota la aurelha ayssi cum roda es revolguda, o en le circuit de quascuna essemps si la dolor es en quascuna.	Then bring the cautery close to the fire, and rotate it around the entire ear, or in a circular motion if the pain is in any particular area.
Alonga te am le cauteri de la razit de la aurelha pauc a pauc pus que aias senhat le loc am tenta.	Continue applying the heat from the cautery to the affected area little by little until the pain subsides and the spot becomes numb.
E si le cauteri de detz puntz en tota aurelha, e quays aquela, e aprop cura les locz entro que sian sanatz.	And if the cautery with the points is applied all over the ear and some are detached, then treat the areas as they heal.
Capitol .vi.	Chapter .vi.
De cauterizacio de turtura.	**On the cauterization of tortuous (varicose) veins.**
Turtura la qual es curada e am cauterizacio no es sino de las specias las quals veno per flecma, segon que havem dit en las divisios de las malautias.	The tortuous veins that are cured and treated by cauterization are nothing but the species that come from flux (venous insufficiency), as we have said in the divisions of illnesses.
Esquiva cauterizacio de la specia que endeve per siccacio o per spasme del nervi.	Avoid cauterization of the species that should be treated by drying or spasm of the nerve.
Quan tu curas aquela specia de turtura am jerras e capipurgi e guarguarismes, e no comfereys la tua curacio, lahoras cove que tu cauterizas le malaute am tres cauteris: la i deves la razit de la aurelha, e·l segon un petit dejos le sieu templar, e le ters deves la conjunccio de doas labias.	When you treat that species of tortuous vein with pulling and squeezing and no relief is found, know that you cauterize the illness in three places: first, you burn the tip of the auricle, second, a small part of its temple, and third, the junction of two lips.
E pausa lo tieu cauteri per le contrari de la partida malauta, quar mollificacio no ve sino en la partida que apar sana.	And hold your cautery in the opposite direction of the diseased part, for the softening is only seen where the part that appears to be healed begins.
E la forma de cauterisacio es que cauterizas aquel am le cauteri en le dreyt de la extremitat de la aurelha pus sobirana un petit sobre le corn del cap, e en le templar autre, la longuesa del qual sia segon la longitut del dit pous, e depausa la tua ma am cauteri entro que sia comburida la quantitat de la maytat de la specitut de la codena.	The method of cauterization is that you cauterize the affected area with a hot iron directly on the skin, placing it slightly above the affected part of the ear, and on the temple, its length corresponding to the length of the finger, and hold your hand over the cautery until the quantity of the substance of the wound is burned.
E aquesta es la forma del cauteri, e es specia del cutellari, la forma del qual es denant mesa.	This is the form of the cautery, and it is especially from the cutting knife, whose shape is presented in front.
Mays empero pus subtil es que aquel un pauc ayssi co vesas; e cove que cotel en lu de superflua groceza un pauc.	However, it may be even more subtle, as you can see with your own eyes, and take care to avoid any excessive roughness on it.
E aprop cura le loc am aquo que es denant procezit entro que sia sanat.	And then take care of the area that is exposed during the process until it heals.
Capitol .vii.	Capital VII.
De cauterizacio de apoplextia antiqua.	On the cauterization of ancient apoplexy.
Quan apoplextia es antiquada e curas aquela am aquo que havem dit e no confereys la tua medicacio e le malaute no ha febre, lahoras cauteriza aquel am quatre cauteris: sobre totz les corn del sieu cap; e am cauteri e le mieg loc del cap, ayssi cum havem dit; e am cauteri en le coguot.	When apoplexy is ancient and its cure does not respond to what has been said, and the patient does not have a fever, then cauterize it with four cauteries: first on all the corners of their head; second, at the middle point of the head, as we have mentioned; and third, on the groin.
E la manieyra del cauteri es fayta segon que es desus dit.	And the manner of the cautery is done according to what has been mentioned above.
E ja es cauterizat sobre la boca del estomac; e es mays derier; e aprop sia curat am aquo que procezeys.	And it is cauterized over the mouth of the stomach; it is the last step; and then its cure is in what you have processed.
Capitol .viii.	Capital VIII.
De cauterizacio de obblivio fayta per flacma.	Of the cauterization of oblivion done by flame.
Cove que sian donatz al malaute en le comensament jerras grans e pilulas le servel mondificantz.	They should be given to the patient at the beginning, large grains and pills that the servants will administer.
E aprop ras le cap tot del malaute e pausa sus le coguot de lu emplaustre de cetre descrit en le tractat dels emplastres.	And then shave the patient's head completely, and place on their chest the plaster described in the treatise on plasters.
