Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Avicenna.
E si voys, aministra le cauteri le qual havem dit en le capitol de streccio de arceria am cauteri havent dos cotels, e es milhor cauterizacio aquesta e mays conferent.	And if you wish, apply the cautery as we have said in the chapter on the tightness of archery with a cautery that has two blades; this is the better and more effective cauterization.
Capitol .v.	**Chapter: On the Treatment of Joint Pain (Gout)**
De cauterisacio de las dolors de aurelhas.	On the treatment of earache.
Quan en la aurelha ve dolor per freg e es curat am causas lacsativas e am l’autra curacio la qual he dita en la divisio, e no es remauguda la dolor, lahoras igneys le cauteri, e es aquest le qual ha nom puncta, del qual aquesta es la forma:	When there is pain in the ear caused by cold and it is treated with purgative remedies and other cures as mentioned in the previous section, and if the pain persists, apply heat with a cautery, which is known as a 'point', and this is its form:
E aprop puncta aprop la ignicio, e sia menat al enviro de tota la aurelha ayssi cum roda es revolguda, o en le circuit de quascuna essemps si la dolor es en quascuna.	Then apply the point close to the heat source, and turn it around the entire ear or in any direction if the pain is in any part of it.
Alonga te am le cauteri de la razit de la aurelha pauc a pauc pus que aias senhat le loc am tenta.	Keep the heat application on the ear gradually, until the area is healed and free from pain.
E si le cauteri de detz puntz en tota aurelha, e quays aquela, e aprop cura les locz entro que sian sanatz.	And if the heat application with these points is done on the entire ear, and some are left, then treat the areas until they are healed.
Capitol .vi.	**Capital VI.**
De cauterizacio de turtura.	**On the cauterization of tortuous (varicose) veins.**
Turtura la qual es curada e am cauterizacio no es sino de las specias las quals veno per flecma, segon que havem dit en las divisios de las malautias.	The tortuous veins that are cured and treated by cauterization are nothing but the species that arise from phlegm, as we have said in the divisions of illnesses.
Esquiva cauterizacio de la specia que endeve per siccacio o per spasme del nervi.	Cauterization should be avoided for this species that is meant to dry up or spasm the nerve.
Quan tu curas aquela specia de turtura am jerras e capipurgi e guarguarismes, e no comfereys la tua curacio, lahoras cove que tu cauterizas le malaute am tres cauteris: la i deves la razit de la aurelha, e·l segon un petit dejos le sieu templar, e le ters deves la conjunccio de doas labias.	When you treat that species of tortuous vein with squeezing and purging, but do not confirm your treatment, then know that you cauterize the illness in three places: first, you cut the ear's edge, second, you make a small incision near their temple, and third, you target the junction of two lips.
E pausa lo tieu cauteri per le contrari de la partida malauta, quar mollificacio no ve sino en la partida que apar sana.	And apply your cautery to the opposite side of the diseased part, for relaxation is only found in the part that appears sound.
E la forma de cauterisacio es que cauterizas aquel am le cauteri en le dreyt de la extremitat de la aurelha pus sobirana un petit sobre le corn del cap, e en le templar autre, la longuesa del qual sia segon la longitut del dit pous, e depausa la tua ma am cauteri entro que sia comburida la quantitat de la maytat de la specitut de la codena.	And the method of cauterization is that you cauterize with a hot iron on the right side of the ear's lobe, slightly above the ear canal, and on the temple, whose length corresponds to the length of the finger, and place your hand over it until the quantity of the substance of the cord is burned.
E aquesta es la forma del cauteri, e es specia del cutellari, la forma del qual es denant mesa.	And this is the form of the cautery, and it is specifically from a cutting tool, the shape of which is placed face-up.
Mays empero pus subtil es que aquel un pauc ayssi co vesas; e cove que cotel en lu de superflua groceza un pauc.	However, it may be even more subtle, as you can see with your eyes, and take care to avoid excessive roughness on it.
E aprop cura le loc am aquo que es denant procezit entro que sia sanat.	And then take care of the area that is exposed during the procedure until it heals.
Capitol .vii.	Capital VII.
De cauterizacio de apoplextia antiqua.	On the cauterization of ancient apoplexy.
Quan apoplextia es antiquada e curas aquela am aquo que havem dit e no confereys la tua medicacio e le malaute no ha febre, lahoras cauteriza aquel am quatre cauteris: sobre totz les corn del sieu cap; e am cauteri e le mieg loc del cap, ayssi cum havem dit; e am cauteri en le coguot.	When apoplexy is ancient and treatment with what we have said does not help and the patient has no fever, then cauterize as follows: first on all corners of their head; second, at the middle point of the head, as we have said; and third, on the joint (or 'coguot').
E la manieyra del cauteri es fayta segon que es desus dit.	And the manner of the cautery is done according to what has been said above.
E ja es cauterizat sobre la boca del estomac; e es mays derier; e aprop sia curat am aquo que procezeys.	And it is cauterized over the mouth of the stomach; and it is more delayed; and then it is carefully treated with what you have processed.
Capitol .viii.	Capital VIII.
De cauterizacio de obblivio fayta per flacma.	On the cauterization of an oblivion made by inflammation.
Cove que sian donatz al malaute en le comensament jerras grans e pilulas le servel mondificantz.	You should give the patient herbs and small pills at the beginning, which the servants will prepare and administer.
E aprop ras le cap tot del malaute e pausa sus le coguot de lu emplaustre de cetre descrit en le tractat dels emplastres.	Then thoroughly wash the patient's head, and place on their wound the plaster described in the treatise on plasters.
