Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Avicenna.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	And if you see that this illness does not allow for these cautery treatments and the patient's condition is tolerable, perform a cautery on the middle part of the head as we have mentioned, and treat the wound until it is healed.
E si voys, aministra le cauteri le qual havem dit en le capitol de streccio de arceria am cauteri havent dos cotels, e es milhor cauterizacio aquesta e mays conferent.	And if you wish, apply the cautery as we have mentioned in the chapter on the tightening of archery arrows, for this cautery with two blades is the better and more effective application.
Capitol .v.	It appears that the text is structured as if it were organized into chapters or sections, with each line referencing a previous discussion or topic. Without additional context or surrounding text, it's challenging to provide an accurate translation of "Capitol v." However, given the context of medical treatise, it could refer to:
De cauterisacio de las dolors de aurelhas.	On the treatment of ear pain.
Quan en la aurelha ve dolor per freg e es curat am causas lacsativas e am l’autra curacio la qual he dita en la divisio, e no es remauguda la dolor, lahoras igneys le cauteri, e es aquest le qual ha nom puncta, del qual aquesta es la forma:	When there is pain in the ear caused by cold and it is treated with purgative remedies and other cures as mentioned in the previous section, and the pain persists, then apply heat with a cautery. This is known as a "puncta," and this is its form:
E aprop puncta aprop la ignicio, e sia menat al enviro de tota la aurelha ayssi cum roda es revolguda, o en le circuit de quascuna essemps si la dolor es en quascuna.	Then apply the cautery close to the fire, and it should be moved around the entire ear, or in a circular motion if the pain is in any particular part.
Alonga te am le cauteri de la razit de la aurelha pauc a pauc pus que aias senhat le loc am tenta.	Apply the cautery to the affected area of the ear little by little, until you have treated the entire place without causing further harm.
E si le cauteri de detz puntz en tota aurelha, e quays aquela, e aprop cura les locz entro que sian sanatz.	And if the cautery with pointed points is done on the entire ear and it becomes sore, then take care of the affected areas until they heal.
Capitol .vi.	**Capital VI.**
De cauterizacio de turtura.	**On the cauterization of tortuous (or twisted) parts.**
Turtura la qual es curada e am cauterizacio no es sino de las specias las quals veno per flecma, segon que havem dit en las divisios de las malautias.	A tortuous part that is cured and treated with cauterization is due to the species (or conditions) that arise from phlegm, as we have discussed in the divisions of ailments.
Esquiva cauterizacio de la specia que endeve per siccacio o per spasme del nervi.	Avoiding cauterization of the species that should be treated with drying or spasm of the nerve.
Quan tu curas aquela specia de turtura am jerras e capipurgi e guarguarismes, e no comfereys la tua curacio, lahoras cove que tu cauterizas le malaute am tres cauteris: la i deves la razit de la aurelha, e·l segon un petit dejos le sieu templar, e le ters deves la conjunccio de doas labias.	When treating that species of tortuousness with jerks and contractions and gargling, and you do not confirm your cure, then know that you cauterize the ailment in three places: first, you burn the auricle, second, you make a small cut below their jaw, and third, you treat the junction of two lips.
E pausa lo tieu cauteri per le contrari de la partida malauta, quar mollificacio no ve sino en la partida que apar sana.	And hold the hot cautery against the opposite side of the injured part, for the softening effect is seen only in the area that appears healed.
E la forma de cauterisacio es que cauterizas aquel am le cauteri en le dreyt de la extremitat de la aurelha pus sobirana un petit sobre le corn del cap, e en le templar autre, la longuesa del qual sia segon la longitut del dit pous, e depausa la tua ma am cauteri entro que sia comburida la quantitat de la maytat de la specitut de la codena.	And the method of cauterization is that you apply a hot cautery to the base of the auricle, slightly above the ear canal, and on the temporal bone, its length corresponding to the length of the finger, and hold your hand as a cautery until the quantity of the substance of the skin is burned.
E aquesta es la forma del cauteri, e es specia del cutellari, la forma del qual es denant mesa.	And this is the form of the cautery, and it is especially the shape of a knife, whose form is presented flatly.
Mays empero pus subtil es que aquel un pauc ayssi co vesas; e cove que cotel en lu de superflua groceza un pauc.	However, it may be even more subtle, as you can see with your eyes, and take care to avoid excessive roughness on its surface.
E aprop cura le loc am aquo que es denant procezit entro que sia sanat.	And then take care of the area that is exposed during the procedure until it is healed.
Capitol .vii.	Chapter .VII.
De cauterizacio de apoplextia antiqua.	On the cauterization of ancient apoplexy.
Quan apoplextia es antiquada e curas aquela am aquo que havem dit e no confereys la tua medicacio e le malaute no ha febre, lahoras cauteriza aquel am quatre cauteris: sobre totz les corn del sieu cap; e am cauteri e le mieg loc del cap, ayssi cum havem dit; e am cauteri en le coguot.	When apoplexy is ancient and its cure does not respond to the remedies we have mentioned and the patient does not have a fever, then cauterize it with four cauteries: above all the corners of their head; and also cauterize the middle part of the head, as we have said; and cauterize the base of the skull.
E la manieyra del cauteri es fayta segon que es desus dit.	And the manner of the cautery is done according to what has been mentioned above.
E ja es cauterizat sobre la boca del estomac; e es mays derier; e aprop sia curat am aquo que procezeys.	And it is cauterized over the mouth of the stomach; and this is more delayed; and then it is carefully cared for as you have processed.
