#To be cleaned - This text, despite the prompt to not include any comments/summaries/conversation, has several lines of such content.

Prologue	"When chronic pain comes in the whole head and lasts a long time,"
Quant awe vient premierement as eulz par les signes que j’ai dit en la division, adonques encomence et done boivre au malaide chose mundifiant le chief, et le warde de toutes moistors, et lou fai suer ou bain plusors fois a jeun. Aprés li comande a rere son chief, et li fai cautere emmi le chief, et li fai .ij. cauteres sus les .ij. temples se li dessendemens de l’awe est as .ij. eulz ensamble, ou en .i. se li dessendemens est en .i.; et cope a tout le cautere toutes les voines et les arteres que sont desoz le keur, et soient li cautere lonc selon lou large de la temple; et te warde de decorrement de sanc, et se tu vois trop de sanc issir, si li estainche de teil pooir com tu as. Et je t’enseignerai en l’estraction des arteres et a l’incision la cautele coment tu l’estencheras; et aucune fois fait on cautere ou hatereil desoz les .ij. os derrier.	"When the head pain initially appears according to the symptoms I mentioned in division, then start and continue drinking a medicinal thing that purifies the head, and protects it from all moisture, and have him sweat or take more than once cold baths fasting. After this, he should check his head again, and have him cauterized on the head, and make two cauterizations on the two temples where the descent of the pain is among the two ears, or in one where the pain's descent is in one; and after each cauterization, treat all veins and arteries that are around the neck, and cauterize them long according to the width of the temple; and guard against bleeding, and if you see too much blood coming out, stop it with a piece as needed. And I will teach you extraction of arteries and incision of the cautery on how you should cover it; and never do any cauterization or cut in between the two bones behind."
	"When chronic pain initially comes from the head following the signs that I mentioned during division, then begin to drink a purifying medicinal substance for the head and protect him/her from all moisture, and have them sweat excessively or take several cold baths while fasting. After this procedure, check their head again, and perform cauterization on the head, and apply two cauterizations on each temple where pain descends towards the two ears, or one place if it descends only in one direction; after each cauterization, treat all veins and arteries around the neck area and cauterize them along their full length according to their width on the temples. Ensure to prevent bleeding and stop any excess blood from flowing out as needed during treatment. I will also instruct you on how to extract arteries and perform incisions with the cautery in a manner of proper covering; do not apply any cauterization or cut between the two bones at the back."
1.11	"When chronic pain comes down from the entire head and lasts for an extended period,"
dou cors des larmes	When chronic pain comes in the whole head and lasts a long time
Quant les larmes des eulz sont ancienes et acostumees et sont sus les voines, ou delez les arteres que sont en l’aparance dou chief defors; et on voit que c’est des superfluitez froides fleumatiques, adonques li fai le cautere que j’ai dit en l’encomencement de l’awe dessendant as eulz: .i. cautere emmi le chief, et .ij. cauteres sus les .ij. temples, et .ij. cauteres ou haiterel desoz les .ij. os; et s’il i a besoigne plus, si le cauterize saigement desus le sorcil a tout .i. petit cautere.	When the tears of the veins are ancient and accustomed and situated on the vessels, or penetrate the arteries which appear outside the head; and one sees that they are cold superfluities of phlegm, then do to them the cautery that I said at the beginning of this work: .i. cautery upon the head, and .ij. cauterizations on each temple, and .ij. cauterizations under each bone; and if there is need for more, then gently cauterize above the eyebrow with a small cautery to all .i.
	When the tears of the veins are ancient and accustomed and situated on the vessels, or penetrate the arteries which appear outside the head; and one sees that they are cold superfluities of phlegm, then do to them the cautery that I said at the beginning of this work: .i. cautery upon the head, and .ij. cauterizations on each temple, and .ij. cauterizations under each bone; and if there is need for more, then gently cauterize above the eyebrow with a small cautery to all .i.
1.12	The text seems to be incomplete or possibly contains an error in the translation process as there's a reference to "1.12" without any context or content following that point. Could you provide more information or the surrounding lines to ensure proper translation? Without additional context, it's difficult to accurately translate this fragment.
dou cors des larmes par dedens les eulz	When pain comes from within the veins
Quant tu le medicines selonc ceu que nos avons dit en la division, et il ne profite mie, adonques done a boivre a malaide .iij. nuis cochies; aprés li reis le chief, et li fai cautere ou mileu dou cautere olivaire; et fai .ij. cauteres dou cautere qui est apelez «clavilis» sus les .ij. sorcis, un poc desoz les chevous; et te warde de l’artere que tu ne la coper. Et c’est li forme dou cautere qui est apelez «clavilis»:	When you use the remedies as we have said in the division, and if they don't benefit, then add to take every day three units of cochies; after that treat the head, and apply the cautery or olive oil in the middle of the cautery; and perform two applications of the cautery which is called 'clavilis' on the two ears, a little over the hair; and be careful not to touch the artery so as not to damage it. And this form of the cautery which is called 'clavilis':
Quant li papiere de l’oil est mollifie de maladie et de moistor, adonques la cautarize de cest cautere qui est apelez «olivare». de coi ci est li forme:	When the paper of the oil is softened by disease and moisture, then cauterize with this cautery which is called 'olivare'. And here is its form:
Et se tu vues si fai .ij. cauteres sus les .ij. sorcis ausi lons com li sorcilz sont; et n’i lassiez mie la main fors que tant que li tierce partie de la papiere soit arse, selonc la maniere que j’ai dit.	And if you see to make two cauterizations on the two ears as long as the ears are; and do not let your hand rest until a third part of the paper is burned, according to the way I have said.
	And if you see it necessary to perform two cauterizations on the two ears as long as they remain intact; and don't cease applying heat with your hands until only one-third of the oil-soaked paper has been burnt, following the method that was explained before.
1.13	When chronic pain comes in the whole head and lasts a long time, the patient should use salves and pills called "cochie", and purgatives for the head and oils and plasters; and if the cautery we mentioned before is applied and it does not work.
dou poil qui point l’oil	The translation of "dou poil qui point l’oil" is: "a dog with a spot on its oil". This phrase seems to be nonsensical or metaphorical, potentially referring to some characteristic or condition but likely needing more context for an accurate interpretation.
Aucune fois avient que li poil des oilz sont convertit au pardedens, et poignent l’oil, et i fait on cauteres selonc .ij. manieres: c’est a savoir de feu, ou de medicine ardant. Ou cautere de feu comande au malaide qu’il laisse les poilz tant qu’il soient lons et igals; et s’il le poignent a lor nassance, se li estraint les eulz qu’il ne se muevent tant qu’il naissent. ¶ Quant il naissent et i sont igalz, adonques met le malaide en ton sain; aprés seigne sus la papiere des eulz une figure que soit ausi com li fuelle dou mirte, et soit li comencemens dou signe delez les poilz; puis i met coton moilliet en glaire d’uef et muscillaige de persillion sus l’oil, puis eschaufe le cautere de coi ci est li forme:	No time has it happened that the hair of the oil turns into the nipple, and touches the oil, then one performs a cautery according to these two methods: namely with fire or with burning medicine. Or when using the fire cautery, he commands the sick person to leave the hairs until they are long and equal; and if he seizes them at their birth, then he restrains the oils so that they do not move until they are born.
