Ayssi comensan las paraulas de Albucasim .	Albucasim begins his words.
E si voys, aministra le cauteri le qual havem dit en le capitol de streccio de arceria am cauteri havent dos cotels, e es milhor cauterizacio aquesta e mays conferent.	And if you see fit, administer the cautery that we have described for the treatment of arterial constriction on the part of iron, using two knives for the cautery. This method is better and more effective compared to others.
Capitol .v.	Head .vi.
De cauterisacio de las dolors de aurelhas.	Regarding the application of cautery for earaches.
Quan en la aurelha ve dolor per freg e es curat am causas lacsativas e am l’autra curacio la qual he dita en la divisio, e no es remauguda la dolor, lahoras igneys le cauteri, e es aquest le qual ha nom puncta, del qual aquesta es la forma:	When there's pain in the ear due to infection and it is treated with antiseptics and another treatment which I've mentioned in the division, if the pain isn't alleviated, then heat up the cautery; this one is called the 'puncta' type, having this form:
E aprop puncta aprop la ignicio, e sia menat al enviro de tota la aurelha ayssi cum roda es revolguda, o en le circuit de quascuna essemps si la dolor es en quascuna.	And if it is necessary to make points near the kidney, then guide them around the entire area of the ear as if rolling a wheel, or in the circuit of any times where pain occurs.
Alonga te am le cauteri de la razit de la aurelha pauc a pauc pus que aias senhat le loc am tenta.	Continue with the use of the ear's tip cautery little by little until you find where it hurts and try to test.
E si le cauteri de detz puntz en tota aurelha, e quays aquela, e aprop cura les locz entro que sian sanatz.	And if the cautery hits all points in the ear, and you find that way, then properly treat the areas inside where they heal.
Capitol .vi.	End of part I.
De cauterizacio de turtura.	Regarding the cautery treatment.
Turtura la qual es curada e am cauterizacio no es sino de las specias las quals veno per flecma, segon que havem dit en las divisios de las malautias.	Turtura that is cured and treated with cautery is merely of the species which come through phlegm, as we have said in our sections on illnesses.
Esquiva cauterizacio de la specia que endeve per siccacio o per spasme del nervi.	Avoid cautery for the species that cause it due to drying out or muscle spasms of nerves.
Quan tu curas aquela specia de turtura am jerras e capipurgi e guarguarismes, e no comfereys la tua curacio, lahoras cove que tu cauterizas le malaute am tres cauteris: la i deves la razit de la aurelha, e·l segon un petit dejos le sieu templar, e le ters deves la conjunccio de doas labias.	When you treat that species of turtura using jerry-cabbage soup and headache remedies, and do not confirm your treatment, then when you cauterize the patient with three cauteries: the first being the tip of the ear, the second a small spot on their temple, and the third is the junction of two lips.
E pausa lo tieu cauteri per le contrari de la partida malauta, quar mollificacio no ve sino en la partida que apar sana.	And pause your cautery at the opposite side of the afflicted part, which healing does not manifest in the healthy portion.
E la forma de cauterisacio es que cauterizas aquel am le cauteri en le dreyt de la extremitat de la aurelha pus sobirana un petit sobre le corn del cap, e en le templar autre, la longuesa del qual sia segon la longitut del dit pous, e depausa la tua ma am cauteri entro que sia comburida la quantitat de la maytat de la specitut de la codena.	And the method of cautery is to apply it at the tip on the right side of the ear somewhat above the root of the head, and on their temple elsewhere, whose length should be according to the length of that spot. Then place your hand with the cautery until the quantity of the mass of the disease is burned.
E aquesta es la forma del cauteri, e es specia del cutellari, la forma del qual es denant mesa.	And this is how it should be done with the cautery, which is a specialty of surgeons, and its form is in front of the table.
Mays empero pus subtil es que aquel un pauc ayssi co vesas; e cove que cotel en lu de superflua groceza un pauc.	However, it's rather subtle that you should do this with a little bit of caution; and when dealing with excess fatness for a little while.
E aprop cura le loc am aquo que es denant procezit entro que sia sanat.	And then treat the area where it is ahead in the process until it heals.
Capitol .vii.	End of part VII.
De cauterizacio de apoplextia antiqua.	Regarding the treatment with cautery for old apoplexy (stroke).
Quan apoplextia es antiquada e curas aquela am aquo que havem dit e no confereys la tua medicacio e le malaute no ha febre, lahoras cauteriza aquel am quatre cauteris: sobre totz les corn del sieu cap; e am cauteri e le mieg loc del cap, ayssi cum havem dit; e am cauteri en le coguot.	When apoplexy is old and you treat it as we've said but do not confirm your treatment, if the patient does not have a fever, then cauterize that area with four cauteries: over all their head's roots; and with the cautery at the midpoint of their forehead, as we've said; and apply the cautery on the tongue.
E la manieyra del cauteri es fayta segon que es desus dit.	And the method of applying the cautery is done according to what was discussed above.
E ja es cauterizat sobre la boca del estomac; e es mays derier; e aprop sia curat am aquo que procezeys.	And when it has been cauterized over the mouth of the stomach; and more towards the back; and then treat that which progresses.
Capitol .viii.	End of part VIII.
De cauterizacio de obblivio fayta per flacma.	Regarding the treatment with cautery for forgetfulness caused by phlegm.
Cove que sian donatz al malaute en le comensament jerras grans e pilulas le servel mondificantz.	And if given to the patient at mealtime large jerry beans and pills that help digestion.
