Ayssi comensan las paraulas de Albucasim .	Albucasim begins his words.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	And if you see that this disease does not respond to this cautery and when you find the pain tolerable in the patient's head, perform the cautery at the middle of the head as we have recounted, and treat the wound until it is healed.
E si voys, aministra le cauteri le qual havem dit en le capitol de streccio de arceria am cauteri havent dos cotels, e es milhor cauterizacio aquesta e mays conferent.	And if you see, apply the cautery which we have said to use on the tip of the scab in an artery with a cautery having two blades. This is the better and more precise cautery treatment.
Capitol .v.	Head or brain area.
De cauterisacio de las dolors de aurelhas.	关于耳痛的灼烧治疗。
Quan en la aurelha ve dolor per freg e es curat am causas lacsativas e am l’autra curacio la qual he dita en la divisio, e no es remauguda la dolor, lahoras igneys le cauteri, e es aquest le qual ha nom puncta, del qual aquesta es la forma:	当在耳中感到摩擦引起的疼痛，这是由于缺乏所致，并且与我之前描述的另一种治疗方法一起进行，在这种情况下没有加剧疼痛，那么使用灼烧治疗，这就是我所说的点状烫伤，这种疗法就是它的形状：
E aprop puncta aprop la ignicio, e sia menat al enviro de tota la aurelha ayssi cum roda es revolguda, o en le circuit de quascuna essemps si la dolor es en quascuna.	然后在灼烧点附近戳孔，让火焰遍及整个耳部，就像轮子被旋转一样，或者在任何时间的电路中，如果疼痛发生在任何位置。
Alonga te am le cauteri de la razit de la aurelha pauc a pauc pus que aias senhat le loc am tenta.	逐渐地使用耳垂上的灼烧方法一点一点地，直到你找到疼痛的位置并尝试。
E si le cauteri de detz puntz en tota aurelha, e quays aquela, e aprop cura les locz entro que sian sanatz.	如果在整只耳垂上的灼烧点，如果在那里疼痛，然后就在那些位置上进行治疗直到它们愈合。
Capitol .vi.	头皮、头部或脑部区域。
De cauterizacio de turtura.	关于扭伤的灼烧治疗。
Turtura la qual es curada e am cauterizacio no es sino de las specias las quals veno per flecma, segon que havem dit en las divisios de las malautias.	那种扭伤可以通过灼烧治疗来治愈，这种治疗方法并不是用那些通过淤血我们已经在论述病人疾病部分提到的特定种类。
Esquiva cauterizacio de la specia que endeve per siccacio o per spasme del nervi.	避免使用针对干燥或神经痉挛而适用的灼烧治疗。
Quan tu curas aquela specia de turtura am jerras e capipurgi e guarguarismes, e no comfereys la tua curacio, lahoras cove que tu cauterizas le malaute am tres cauteris: la i deves la razit de la aurelha, e·l segon un petit dejos le sieu templar, e le ters deves la conjunccio de doas labias.	当你治疗那种由于关节炎、头痛和发热而引起的扭伤，如果治疗效果不佳时，那么在处理坏病时你应该用三次灼烧法：第一次是在耳垂上，第二个是在其热区域，第三次是连接两个唇部。
E pausa lo tieu cauteri per le contrari de la partida malauta, quar mollificacio no ve sino en la partida que apar sana.	然后将您的灼烧器放在坏病的对面，只有在出现健康部分时才会看到缓解。
E la forma de cauterisacio es que cauterizas aquel am le cauteri en le dreyt de la extremitat de la aurelha pus sobirana un petit sobre le corn del cap, e en le templar autre, la longuesa del qual sia segon la longitut del dit pous, e depausa la tua ma am cauteri entro que sia comburida la quantitat de la maytat de la specitut de la codena.	灼烧的形状是在耳垂的最尖端，比耳朵的顶部稍微高一点，在头部的角上，其长度按照所述部位的长度而定，在灼烧处放置您的手直到该部分被完全燃烧。
E aquesta es la forma del cauteri, e es specia del cutellari, la forma del qual es denant mesa.	这就是灼烧的形状，是外科医生的特殊技艺，其形式在台面上展示出来。
Mays empero pus subtil es que aquel un pauc ayssi co vesas; e cove que cotel en lu de superflua groceza un pauc.	然而，这种方法更加微妙，只需要少许；当你在多余粗糙的部位使用时，只需一点。
E aprop cura le loc am aquo que es denant procezit entro que sia sanat.	然后治疗该区域，在其前面进行处理直到它痊愈。
Capitol .vii.	头、头部或大脑区域。
De cauterizacio de apoplextia antiqua.	关于古代中风的灼烧治疗。
Quan apoplextia es antiquada e curas aquela am aquo que havem dit e no confereys la tua medicacio e le malaute no ha febre, lahoras cauteriza aquel am quatre cauteris: sobre totz les corn del sieu cap; e am cauteri e le mieg loc del cap, ayssi cum havem dit; e am cauteri en le coguot.	当中风是旧病，并通过我们所说的治疗方法进行治疗但效果不佳，且患者没有发烧时，则用四次灼烧对它进行治疗：在头部的所有角上；以及在头部的中间位置（如之前所述）；并在喉咙处。
E la manieyra del cauteri es fayta segon que es desus dit.	灼烧的方法是按照之前的说明进行操作。
E ja es cauterizat sobre la boca del estomac; e es mays derier; e aprop sia curat am aquo que procezeys.	已经对胃部进行了灼烧；并且在后面更多；然后用您正在处理的方法进行治疗。
Capitol .viii.	头部或大脑区域。
De cauterizacio de obblivio fayta per flacma.	关于由淤血引起的健忘症的灼烧疗法。
Cove que sian donatz al malaute en le comensament jerras grans e pilulas le servel mondificantz.	确保给病人在早餐时提供大剂量的金银花和能清热解毒的丸剂。
E aprop ras le cap tot del malaute e pausa sus le coguot de lu emplaustre de cetre descrit en le tractat dels emplastres.	然后刮去患者头部的所有部分，并在服用描述在敷料手册中中心描写的敷料时停止。
