Ayssi comensan las paraulas de Albucasim .	Albucasim begins his words.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	And if you see that this disease does not satisfy this cautery and sees the tolerable body of the patient, apply this cautery in the middle of the head as we have recounted, and treat the wound until it is healed.
E si voys, aministra le cauteri le qual havem dit en le capitol de streccio de arceria am cauteri havent dos cotels, e es milhor cauterizacio aquesta e mays conferent.	And if you see, administer the cautery that we have said in the chapter on streich of arteries with a cautery having two needles, and this is better cautery and more compatible.
Capitol .v.	Head V.
De cauterisacio de las dolors de aurelhas.	Regarding the treatment of earache with cautery.
Quan en la aurelha ve dolor per freg e es curat am causas lacsativas e am l’autra curacio la qual he dita en la divisio, e no es remauguda la dolor, lahoras igneys le cauteri, e es aquest le qual ha nom puncta, del qual aquesta es la forma:	When there is pain in the ear due to cold and with other treatments which I have mentioned in the division, if this pain does not subside, then heat the cautery, and it is this one called needle-pointed, where this is its form:
E aprop puncta aprop la ignicio, e sia menat al enviro de tota la aurelha ayssi cum roda es revolguda, o en le circuit de quascuna essemps si la dolor es en quascuna.	And if necessary, make a small incision near the navel, and guide it around the entire ear area like a wheel is turned, or in the circuit of any time periods where pain occurs.
Alonga te am le cauteri de la razit de la aurelha pauc a pauc pus que aias senhat le loc am tenta.	Continue with the application of the ear candle cautery gradually, step by step, until you have found the right spot and tried.
E si le cauteri de detz puntz en tota aurelha, e quays aquela, e aprop cura les locz entro que sian sanatz.	And if the cautery is applied at all points of the ear, and you find that way, then treat the areas inside where they heal.
Capitol .vi.	Capital VI.
De cauterizacio de turtura.	Regarding the treatment of torture.
Turtura la qual es curada e am cauterizacio no es sino de las specias las quals veno per flecma, segon que havem dit en las divisios de las malautias.	Torture which is cured with cautery; it is not a matter of the specific types that come through phlegm, as we have said in our divisions of illnesses.
Esquiva cauterizacio de la specia que endeve per siccacio o per spasme del nervi.	Avoid the cautery for the type that requires it due to drying or nerve spasm.
Quan tu curas aquela specia de turtura am jerras e capipurgi e guarguarismes, e no comfereys la tua curacio, lahoras cove que tu cauterizas le malaute am tres cauteris: la i deves la razit de la aurelha, e·l segon un petit dejos le sieu templar, e le ters deves la conjunccio de doas labias.	When you cure that type of torture with jujubes, purging herbs and tonics, and if you don't confirm your treatment, then understand that when you treat the patient with three cauterizations: one on the navel, another a little below their groin at the lower belly temperature area, and the third at the junction of two lips.
E pausa lo tieu cauteri per le contrari de la partida malauta, quar mollificacio no ve sino en la partida que apar sana.	And pause your cautery on the opposite side of the affected part, where only healing occurs in that healthy area.
E la forma de cauterisacio es que cauterizas aquel am le cauteri en le dreyt de la extremitat de la aurelha pus sobirana un petit sobre le corn del cap, e en le templar autre, la longuesa del qual sia segon la longitut del dit pous, e depausa la tua ma am cauteri entro que sia comburida la quantitat de la maytat de la specitut de la codena.	And the method of cautery is to apply it near the tip of the ear on the lower side a bit above the edge of the head, and at another point in the belly area whose length corresponds to the length of this hand, then place your hand with the cautery where the amount of tissue of the disease burns.
E aquesta es la forma del cauteri, e es specia del cutellari, la forma del qual es denant mesa.	And this is the method for cautery, which is a specialty of surgery, the shape of which is on the front side.
Mays empero pus subtil es que aquel un pauc ayssi co vesas; e cove que cotel en lu de superflua groceza un pauc.	However, it's somewhat subtle that one does this with a few touches; and understand that if you apply it in the place of excessive fatness, then just a little.
E aprop cura le loc am aquo que es denant procezit entro que sia sanat.	And adjust your treatment for the area where it is in front of the process until it heals.
Capitol .vii.	Capital VII.
De cauterizacio de apoplextia antiqua.	Regarding the treatment of old apoplexy.
Quan apoplextia es antiquada e curas aquela am aquo que havem dit e no confereys la tua medicacio e le malaute no ha febre, lahoras cauteriza aquel am quatre cauteris: sobre totz les corn del sieu cap; e am cauteri e le mieg loc del cap, ayssi cum havem dit; e am cauteri en le coguot.	When apoplexy is old and you treat it with what we've said, but if the patient does not respond to your treatment and they do not have fever, then apply four cauterizations: over all parts of their head; and at the middle part of the head as we've said; and apply it on the neck.
E la manieyra del cauteri es fayta segon que es desus dit.	And the method for applying cautery is done according to what was described above.
E ja es cauterizat sobre la boca del estomac; e es mays derier; e aprop sia curat am aquo que procezeys.	And once it's cauterized on the mouth of the stomach; and rather behind that; and adjust your treatment according to how you proceed.
Capitol .viii.	Capital VIII.
De cauterizacio de obblivio fayta per flacma.	Regarding the treatment of forgetfulness caused by phlegm.
