Ayssi comensan las paraulas de Albucasim .	Aysa learns words from Albuquerque.
Quan tu curas emigranea am aquo que havem dit de la curacio precedent, e aquo que havem dit en las divisios de las malautias, e no aprofieyta la curacio, e vezes per la malautia que no abasta a lu aquo que havem dit del primier cauteri am medicina o del cauteri am foc, lahoras cove que tu igniscas le cauteri cutellar entro que sia albificat, pus que significas sobre le loc de la dolor am linha de longuesa de la qual sia la maytat del dit, o quays aquel; e depausa la tua ma per una veguada e strenh aquela entro incidiscas la arceria e pervengua entro al os.	You are to administer the treatment through emigration by water, as you have previously mentioned in your medical advice, and also as discussed during the divisions of disecks. Do not prolong the period (of recovery). Occasionally apply heat for the illness that is not sufficient with the first cauterization or medication or with fire, hours before you heat up the iron instrument so that it becomes well-heated; then mark on the area of pain a long line indicating where most of this treatment should be applied. After one week (of rest), pierce the skin and advance to the bone.
Empero necessari es a tu que guardes de la continuacio de la mandibula, la qual es mauguda deves la masticacio, e que le lacert no sia adhurit e le nervi le qual mau aquela, e que no s’endevengua espasme.	It's necessary for you to prevent the continuous misalignment of your jaw, which could become harmful if it continues to affect chewing and that the joint does not get inflamed or damaged by nerves causing pain and spasms.
E si es sobre la custodia e cautela de flux de sanc de l’arteria que es abciza, quar en la abcizio de lu es temor, e majorment ad aquel le qual ignora aquo que fa e no es studios e esproat; e layssa la operacio en lu al comensament.	The given text is in Catalan (language code: ca), a Romance language spoken primarily in the Catalonia region of Spain, as well as parts of Italy and France. Here'amo menting this to you because it includes characteristic words such as "es", "l’arteria" and uses specific grammar structures like the use of 'en lu al comensament'. Also, the presence of accented characters (è) is common in Catalan but not typically found in English or most other Romance languages.
E yeu vindre am rememoracio del regiment de flux de sanc accident de la arceria segon la sieua manieyra, en le sieu loc de aquest libre.	In times long gone, I recount the tale of a blood spill incident at the archery range, according to its usual manner, in the very spot of this free place.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	In this text, we have a passage that seems to be about treating an illness or infection by cauterizing the affected area of the body, as described in medieval medical practices. The translation is from old Occitan language (also known as Langue d'Oc), spoken in Southern France during the Middle Aeons and still used today among some communities:
E si voys, aministra le cauteri le qual havem dit en le capitol de streccio de arceria am cauteri havent dos cotels, e es milhor cauterizacio aquesta e mays conferent.	Indeed, master, let us administer the cauldrons as stated in the chapter on wire drawing techniques with two nozzles, and this method provides better cauldrons with increased efficiency.
Capitol .v.	In the case of Capital v., a legal dispute arose between two parties, with one party suing or bringing action against the other in court. The specifics of this case would depend on various factors including jurisdiction, applicable law, and the particular circumstances surrounding the disagreamo. Typically, such cases are resolved through judicial proceedings where evidence is presented, arguments made by legal representatives, and a verdict reached based on the merits of the claims and defenses presented.
De cauterisacio de las dolors de aurelhas.	Cauterization of the earlobe pain.
Quan en la aurelha ve dolor per freg e es curat am causas lacsativas e am l’autra curacio la qual he dita en la divisio, e no es remauguda la dolor, lahoras igneys le cauteri, e es aquest le qual ha nom puncta, del qual aquesta es la forma:	The man in the aureola feels pain due to friction and is treated for lacerations as well. Other treatments have been mentioned previously (in section). However, if the pain persists, cauterization may be considered; this is a method without any punctures and here'am presenting its form:
E aprop puncta aprop la ignicio, e sia menat al enviro de tota la aurelha ayssi cum roda es revolguda, o en le circuit de quascuna essemps si la dolor es en quascuna.	The point of the punctum is close to the light source, and it's moved around in the entire earlobe so that a ring rotates continuously; or if there are multiple channels, pain occurs at each one.
Alonga te am le cauteri de la razit de la aurelha pauc a pauc pus que aias senhat le loc am tenta.	The small road leading to the oak tree is slightly winding and you should turn left at the sign.
E si le cauteri de detz puntz en tota aurelha, e quays aquela, e aprop cura les locz entro que sian sanatz.	The burns at these points should be removed completely; also remove those that are near the bones and close to where they are saturated.
Capitol .vi.	In the United States, each state has its own capitol building where government officials work and meetings take place. The term "capitol" specifically refers to a building or complex in which the legislature meets; this is different from the general term for the seat of government within a city or region.
De cauterizacio de turtura.	The process of a welding joint for a turbine.
Turtura la qual es curada e am cauterizacio no es sino de las specias las quals veno per flecma, segon que havem dit en las divisios de las malautias.	The healing and cauterization is not just of the spices that come by fermentation, as we have mentioned in the divisions of illnesses.
Esquiva cauterizacio de la specia que endeve per siccacio o per spasme del nervi.	Avoidance of the specific species that suffers from thirst or nerve spasm.
Quan tu curas aquela specia de turtura am jerras e capipurgi e guarguarismes, e no comfereys la tua curacio, lahoras cove que tu cauterizas le malaute am tres cauteris: la i deves la razit de la aurelha, e·l segon un petit dejos le sieu templar, e le ters deves la conjunccio de doas labias.	I would cleanse your ear with the special blend of herbs and spices (jarras and capipurgi), and not cause you any discomfort during my treatment; then, following a short rest after cauterizing, gently apply the paste to the joints between both lips.
E pausa lo tieu cauteri per le contrari de la partida malauta, quar mollificacio no ve sino en la partida que apar sana.	He paused his surgery on the opposite side of the injured patient, as healing would only occur in the part that appears healthy.
